metric_optim,lr,fold,NSR,dataset,metric_eval,y
rbp_90,0.1,2,2,Home_and_Kitchen,AP,0.7097
rbp_90,0.1,2,2,Home_and_Kitchen,NDCG,0.8718
rbp_90,0.1,2,2,Home_and_Kitchen,RBP_80,0.586
rbp_90,0.1,2,2,Home_and_Kitchen,RBP_90,0.4143
rbp_90,0.1,2,2,Home_and_Kitchen,RBP_95,0.2657
rbp_90,0.1,2,2,Home_and_Kitchen,RR,0.9291
rbp_95,0.1,2,2,Home_and_Kitchen,AP,0.7097
rbp_95,0.1,2,2,Home_and_Kitchen,NDCG,0.8718
rbp_95,0.1,2,2,Home_and_Kitchen,RBP_80,0.586
rbp_95,0.1,2,2,Home_and_Kitchen,RBP_90,0.4143
rbp_95,0.1,2,2,Home_and_Kitchen,RBP_95,0.2657
rbp_95,0.1,2,2,Home_and_Kitchen,RR,0.9291
rr,10,2,2,Home_and_Kitchen,AP,0.4824
rr,10,2,2,Home_and_Kitchen,NDCG,0.7326
rr,10,2,2,Home_and_Kitchen,RBP_80,0.3943
rr,10,2,2,Home_and_Kitchen,RBP_90,0.3123
rr,10,2,2,Home_and_Kitchen,RBP_95,0.2234
rr,10,2,2,Home_and_Kitchen,RR,0.7684
ap,0.1,2,5,Home_and_Kitchen,AP,0.5743
ap,0.1,2,5,Home_and_Kitchen,NDCG,0.7962
ap,0.1,2,5,Home_and_Kitchen,RBP_80,0.4983
ap,0.1,2,5,Home_and_Kitchen,RBP_90,0.3499
ap,0.1,2,5,Home_and_Kitchen,RBP_95,0.2291
ap,1,2,5,Home_and_Kitchen,RR,0.8708
dcg,1,2,5,Home_and_Kitchen,AP,0.5764
dcg,1,2,5,Home_and_Kitchen,NDCG,0.7975
dcg,1,2,5,Home_and_Kitchen,RBP_80,0.4996
dcg,1,2,5,Home_and_Kitchen,RBP_90,0.3502
dcg,1,2,5,Home_and_Kitchen,RBP_95,0.229
dcg,1,2,5,Home_and_Kitchen,RR,0.8728
rbp_80,0.01,2,5,Home_and_Kitchen,AP,0.5765
rbp_80,0.01,2,5,Home_and_Kitchen,NDCG,0.7959
rbp_80,0.01,2,5,Home_and_Kitchen,RBP_80,0.501
rbp_80,0.01,2,5,Home_and_Kitchen,RBP_90,0.3516
rbp_80,0.01,2,5,Home_and_Kitchen,RBP_95,0.2293
rbp_80,0.01,2,5,Home_and_Kitchen,RR,0.8669
rbp_90,0.01,2,5,Home_and_Kitchen,AP,0.5766
rbp_90,0.01,2,5,Home_and_Kitchen,NDCG,0.796
rbp_90,0.01,2,5,Home_and_Kitchen,RBP_80,0.5009
rbp_90,0.01,2,5,Home_and_Kitchen,RBP_90,0.3516
rbp_90,0.01,2,5,Home_and_Kitchen,RBP_95,0.2293
rbp_90,0.01,2,5,Home_and_Kitchen,RR,0.8673
rbp_95,0.01,2,5,Home_and_Kitchen,AP,0.5764
rbp_95,0.01,2,5,Home_and_Kitchen,NDCG,0.796
rbp_95,0.01,2,5,Home_and_Kitchen,RBP_80,0.5008
rbp_95,0.01,2,5,Home_and_Kitchen,RBP_90,0.3516
rbp_95,0.01,2,5,Home_and_Kitchen,RBP_95,0.2293
rbp_95,0.01,2,5,Home_and_Kitchen,RR,0.8676
rr,10,2,5,Home_and_Kitchen,AP,0.3086
rr,10,2,5,Home_and_Kitchen,NDCG,0.6104
rr,10,2,5,Home_and_Kitchen,RBP_80,0.2611
rr,10,2,5,Home_and_Kitchen,RBP_90,0.2019
rr,10,2,5,Home_and_Kitchen,RBP_95,0.1563
rr,10,2,5,Home_and_Kitchen,RR,0.639
ap,10,0,1,Sports_and_Outdoors,AP,0.7739
ap,10,0,1,Sports_and_Outdoors,NDCG,0.9012
ap,10,0,1,Sports_and_Outdoors,RBP_80,0.6218
ap,10,0,1,Sports_and_Outdoors,RBP_90,0.4418
ap,3,0,1,Sports_and_Outdoors,RBP_95,0.2773
ap,1,0,1,Sports_and_Outdoors,RR,0.9403
dcg,10,0,1,Sports_and_Outdoors,AP,0.7743
dcg,10,0,1,Sports_and_Outdoors,NDCG,0.9014
dcg,10,0,1,Sports_and_Outdoors,RBP_80,0.6222
dcg,10,0,1,Sports_and_Outdoors,RBP_90,0.4421
dcg,10,0,1,Sports_and_Outdoors,RBP_95,0.2775
dcg,10,0,1,Sports_and_Outdoors,RR,0.9404
rbp_80,0.1,0,1,Sports_and_Outdoors,AP,0.7737
rbp_80,0.1,0,1,Sports_and_Outdoors,NDCG,0.9027
rbp_80,0.1,0,1,Sports_and_Outdoors,RBP_80,0.6221
rbp_80,0.1,0,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_80,0.1,0,1,Sports_and_Outdoors,RBP_95,0.276
rbp_80,0.1,0,1,Sports_and_Outdoors,RR,0.9475
rbp_90,0.1,0,1,Sports_and_Outdoors,AP,0.7737
rbp_90,0.1,0,1,Sports_and_Outdoors,NDCG,0.9027
rbp_90,0.1,0,1,Sports_and_Outdoors,RBP_80,0.6221
rbp_90,0.1,0,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_90,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2765
rbp_90,0.1,0,1,Sports_and_Outdoors,RR,0.9476
rbp_95,0.1,0,1,Sports_and_Outdoors,AP,0.7737
rbp_95,0.1,0,1,Sports_and_Outdoors,NDCG,0.9027
rbp_95,0.1,0,1,Sports_and_Outdoors,RBP_80,0.6221
rbp_95,0.1,0,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_95,0.001,0,1,Sports_and_Outdoors,RBP_95,0.2765
rbp_95,0.1,0,1,Sports_and_Outdoors,RR,0.9476
rr,10,0,1,Sports_and_Outdoors,AP,0.6191
rr,10,0,1,Sports_and_Outdoors,NDCG,0.8078
rr,10,0,1,Sports_and_Outdoors,RBP_80,0.4981
rr,10,0,1,Sports_and_Outdoors,RBP_90,0.3843
rr,3,0,1,Sports_and_Outdoors,RBP_95,0.2562
rr,10,0,1,Sports_and_Outdoors,RR,0.822
ap,1,0,2,Sports_and_Outdoors,AP,0.6883
ap,1,0,2,Sports_and_Outdoors,NDCG,0.86
ap,1,0,2,Sports_and_Outdoors,RBP_80,0.5626
ap,3,0,2,Sports_and_Outdoors,RBP_90,0.4012
ap,3,0,2,Sports_and_Outdoors,RBP_95,0.2585
ap,1,0,2,Sports_and_Outdoors,RR,0.9185
dcg,10,0,2,Sports_and_Outdoors,AP,0.6866
dcg,3,0,2,Sports_and_Outdoors,NDCG,0.8587
dcg,3,0,2,Sports_and_Outdoors,RBP_80,0.5606
dcg,10,0,2,Sports_and_Outdoors,RBP_90,0.4007
dcg,10,0,2,Sports_and_Outdoors,RBP_95,0.2585
dcg,3,0,2,Sports_and_Outdoors,RR,0.9172
rbp_80,0.1,0,2,Sports_and_Outdoors,AP,0.6892
rbp_80,0.1,0,2,Sports_and_Outdoors,NDCG,0.8603
rbp_80,0.1,0,2,Sports_and_Outdoors,RBP_80,0.5668
rbp_80,0.1,0,2,Sports_and_Outdoors,RBP_90,0.3991
rbp_80,0.1,0,2,Sports_and_Outdoors,RBP_95,0.2561
rbp_80,0.1,0,2,Sports_and_Outdoors,RR,0.9206
rbp_90,0.1,0,2,Sports_and_Outdoors,AP,0.6888
rbp_90,0.1,0,2,Sports_and_Outdoors,NDCG,0.8599
rbp_90,0.1,0,2,Sports_and_Outdoors,RBP_80,0.5667
rbp_90,0.1,0,2,Sports_and_Outdoors,RBP_90,0.3992
rbp_90,0.1,0,2,Sports_and_Outdoors,RBP_95,0.2561
rbp_90,0.1,0,2,Sports_and_Outdoors,RR,0.9195
rbp_95,0.1,0,2,Sports_and_Outdoors,AP,0.6888
rbp_95,0.1,0,2,Sports_and_Outdoors,NDCG,0.8599
rbp_95,0.1,0,2,Sports_and_Outdoors,RBP_80,0.5667
rbp_95,0.1,0,2,Sports_and_Outdoors,RBP_90,0.3992
rbp_95,0.1,0,2,Sports_and_Outdoors,RBP_95,0.2561
rbp_95,0.1,0,2,Sports_and_Outdoors,RR,0.9195
rr,10,0,2,Sports_and_Outdoors,AP,0.4687
rr,10,0,2,Sports_and_Outdoors,NDCG,0.7172
rr,10,0,2,Sports_and_Outdoors,RBP_80,0.3763
rr,10,0,2,Sports_and_Outdoors,RBP_90,0.3046
rr,10,0,2,Sports_and_Outdoors,RBP_95,0.2195
rr,3,0,2,Sports_and_Outdoors,RR,0.7277
ap,1,0,5,Sports_and_Outdoors,AP,0.5689
ap,1,0,5,Sports_and_Outdoors,NDCG,0.7932
ap,1,0,5,Sports_and_Outdoors,RBP_80,0.4882
ap,1,0,5,Sports_and_Outdoors,RBP_90,0.3393
ap,0.1,0,5,Sports_and_Outdoors,RBP_95,0.2223
ap,0.1,0,5,Sports_and_Outdoors,RR,0.8737
dcg,3,0,5,Sports_and_Outdoors,AP,0.5614
dcg,3,0,5,Sports_and_Outdoors,NDCG,0.7883
dcg,3,0,5,Sports_and_Outdoors,RBP_80,0.4802
dcg,3,0,5,Sports_and_Outdoors,RBP_90,0.3356
dcg,1,0,5,Sports_and_Outdoors,RBP_95,0.2212
dcg,10,0,5,Sports_and_Outdoors,RR,0.8715
rbp_80,0.01,0,5,Sports_and_Outdoors,AP,0.5742
rbp_80,0.01,0,5,Sports_and_Outdoors,NDCG,0.7956
rbp_80,0.01,0,5,Sports_and_Outdoors,RBP_80,0.4983
rbp_80,0.01,0,5,Sports_and_Outdoors,RBP_90,0.3414
rbp_80,0.001,0,5,Sports_and_Outdoors,RBP_95,0.2202
rbp_80,0.01,0,5,Sports_and_Outdoors,RR,0.8779
rbp_90,0.01,0,5,Sports_and_Outdoors,AP,0.5734
rbp_90,0.01,0,5,Sports_and_Outdoors,NDCG,0.7946
rbp_90,0.01,0,5,Sports_and_Outdoors,RBP_80,0.4981
rbp_90,0.01,0,5,Sports_and_Outdoors,RBP_90,0.3419
rbp_90,0.01,0,5,Sports_and_Outdoors,RBP_95,0.2205
rbp_90,0.01,0,5,Sports_and_Outdoors,RR,0.8748
rbp_95,0.01,0,5,Sports_and_Outdoors,AP,0.573
rbp_95,0.01,0,5,Sports_and_Outdoors,NDCG,0.7942
rbp_95,0.01,0,5,Sports_and_Outdoors,RBP_80,0.4978
rbp_95,0.01,0,5,Sports_and_Outdoors,RBP_90,0.3419
rbp_95,0.01,0,5,Sports_and_Outdoors,RBP_95,0.2205
rbp_95,0.1,0,5,Sports_and_Outdoors,RR,0.8746
rr,10,0,5,Sports_and_Outdoors,AP,0.2938
rr,10,0,5,Sports_and_Outdoors,NDCG,0.5933
rr,10,0,5,Sports_and_Outdoors,RBP_80,0.2395
rr,10,0,5,Sports_and_Outdoors,RBP_90,0.1916
rr,10,0,5,Sports_and_Outdoors,RBP_95,0.1521
rr,3,0,5,Sports_and_Outdoors,RR,0.5938
ap,10,1,1,Sports_and_Outdoors,AP,0.7709
ap,3,1,1,Sports_and_Outdoors,NDCG,0.8993
ap,10,1,1,Sports_and_Outdoors,RBP_80,0.6192
ap,10,1,1,Sports_and_Outdoors,RBP_90,0.4407
ap,10,1,1,Sports_and_Outdoors,RBP_95,0.2769
ap,3,1,1,Sports_and_Outdoors,RR,0.9379
dcg,10,1,1,Sports_and_Outdoors,AP,0.7716
dcg,10,1,1,Sports_and_Outdoors,NDCG,0.8997
dcg,10,1,1,Sports_and_Outdoors,RBP_80,0.6198
dcg,10,1,1,Sports_and_Outdoors,RBP_90,0.441
dcg,3,1,1,Sports_and_Outdoors,RBP_95,0.277
dcg,10,1,1,Sports_and_Outdoors,RR,0.9379
rbp_80,0.1,1,1,Sports_and_Outdoors,AP,0.7729
rbp_80,0.1,1,1,Sports_and_Outdoors,NDCG,0.9021
rbp_80,0.1,1,1,Sports_and_Outdoors,RBP_80,0.6218
rbp_80,0.1,1,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_80,0.1,1,1,Sports_and_Outdoors,RBP_95,0.276
rbp_80,0.1,1,1,Sports_and_Outdoors,RR,0.947
rbp_90,0.1,1,1,Sports_and_Outdoors,AP,0.7729
rbp_90,0.1,1,1,Sports_and_Outdoors,NDCG,0.9021
rbp_90,0.1,1,1,Sports_and_Outdoors,RBP_80,0.6218
rbp_90,0.1,1,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_90,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2764
rbp_90,0.1,1,1,Sports_and_Outdoors,RR,0.947
rbp_95,0.1,1,1,Sports_and_Outdoors,AP,0.7729
rbp_95,0.1,1,1,Sports_and_Outdoors,NDCG,0.9021
rbp_95,0.1,1,1,Sports_and_Outdoors,RBP_80,0.6218
rbp_95,0.1,1,1,Sports_and_Outdoors,RBP_90,0.4397
rbp_95,0.001,1,1,Sports_and_Outdoors,RBP_95,0.2764
rbp_95,0.1,1,1,Sports_and_Outdoors,RR,0.947
rr,3,1,1,Sports_and_Outdoors,AP,0.6194
rr,3,1,1,Sports_and_Outdoors,NDCG,0.8077
rr,3,1,1,Sports_and_Outdoors,RBP_80,0.4981
rr,3,1,1,Sports_and_Outdoors,RBP_90,0.3842
rr,3,1,1,Sports_and_Outdoors,RBP_95,0.2561
rr,3,1,1,Sports_and_Outdoors,RR,0.822
ap,3,1,2,Sports_and_Outdoors,AP,0.6865
ap,3,1,2,Sports_and_Outdoors,NDCG,0.859
ap,3,1,2,Sports_and_Outdoors,RBP_80,0.5608
ap,3,1,2,Sports_and_Outdoors,RBP_90,0.4001
ap,3,1,2,Sports_and_Outdoors,RBP_95,0.258
ap,10,1,2,Sports_and_Outdoors,RR,0.918
dcg,10,1,2,Sports_and_Outdoors,AP,0.6849
dcg,10,1,2,Sports_and_Outdoors,NDCG,0.8575
dcg,10,1,2,Sports_and_Outdoors,RBP_80,0.5595
dcg,10,1,2,Sports_and_Outdoors,RBP_90,0.3999
dcg,10,1,2,Sports_and_Outdoors,RBP_95,0.2581
dcg,10,1,2,Sports_and_Outdoors,RR,0.9139
rbp_80,0.1,1,2,Sports_and_Outdoors,AP,0.6889
rbp_80,0.1,1,2,Sports_and_Outdoors,NDCG,0.8601
rbp_80,0.1,1,2,Sports_and_Outdoors,RBP_80,0.5667
rbp_80,0.1,1,2,Sports_and_Outdoors,RBP_90,0.3992
rbp_80,0.1,1,2,Sports_and_Outdoors,RBP_95,0.2562
rbp_80,0.1,1,2,Sports_and_Outdoors,RR,0.9191
rbp_90,0.1,1,2,Sports_and_Outdoors,AP,0.6889
rbp_90,0.1,1,2,Sports_and_Outdoors,NDCG,0.8601
rbp_90,0.1,1,2,Sports_and_Outdoors,RBP_80,0.5667
rbp_90,0.1,1,2,Sports_and_Outdoors,RBP_90,0.3992
rbp_90,0.1,1,2,Sports_and_Outdoors,RBP_95,0.2562
rbp_90,0.1,1,2,Sports_and_Outdoors,RR,0.9191
rbp_95,0.1,1,2,Sports_and_Outdoors,AP,0.6889
rbp_95,0.1,1,2,Sports_and_Outdoors,NDCG,0.8601
rbp_95,0.1,1,2,Sports_and_Outdoors,RBP_80,0.5667
rbp_95,0.1,1,2,Sports_and_Outdoors,RBP_90,0.3992
rbp_95,0.1,1,2,Sports_and_Outdoors,RBP_95,0.2562
rbp_95,0.1,1,2,Sports_and_Outdoors,RR,0.9191
rr,10,1,2,Sports_and_Outdoors,AP,0.4701
rr,10,1,2,Sports_and_Outdoors,NDCG,0.719
rr,10,1,2,Sports_and_Outdoors,RBP_80,0.377
rr,10,1,2,Sports_and_Outdoors,RBP_90,0.3047
rr,10,1,2,Sports_and_Outdoors,RBP_95,0.2194
rr,10,1,2,Sports_and_Outdoors,RR,0.7327
ap,0.1,1,5,Sports_and_Outdoors,AP,0.5667
ap,0.1,1,5,Sports_and_Outdoors,NDCG,0.7917
ap,0.1,1,5,Sports_and_Outdoors,RBP_80,0.4861
ap,0.1,1,5,Sports_and_Outdoors,RBP_90,0.3383
ap,0.1,1,5,Sports_and_Outdoors,RBP_95,0.2218
ap,0.1,1,5,Sports_and_Outdoors,RR,0.8706
dcg,1,1,5,Sports_and_Outdoors,AP,0.56
dcg,1,1,5,Sports_and_Outdoors,NDCG,0.7873
dcg,1,1,5,Sports_and_Outdoors,RBP_80,0.4786
dcg,1,1,5,Sports_and_Outdoors,RBP_90,0.3346
dcg,1,1,5,Sports_and_Outdoors,RBP_95,0.2207
dcg,3,1,5,Sports_and_Outdoors,RR,0.8658
rbp_80,0.01,1,5,Sports_and_Outdoors,AP,0.5737
rbp_80,0.01,1,5,Sports_and_Outdoors,NDCG,0.7952
rbp_80,0.01,1,5,Sports_and_Outdoors,RBP_80,0.498
rbp_80,0.01,1,5,Sports_and_Outdoors,RBP_90,0.3416
rbp_80,0.01,1,5,Sports_and_Outdoors,RBP_95,0.2204
rbp_80,0.1,1,5,Sports_and_Outdoors,RR,0.8779
rbp_90,0.01,1,5,Sports_and_Outdoors,AP,0.5726
rbp_90,0.1,1,5,Sports_and_Outdoors,NDCG,0.7945
rbp_90,0.01,1,5,Sports_and_Outdoors,RBP_80,0.4974
rbp_90,0.01,1,5,Sports_and_Outdoors,RBP_90,0.3417
rbp_90,0.01,1,5,Sports_and_Outdoors,RBP_95,0.2205
rbp_90,0.1,1,5,Sports_and_Outdoors,RR,0.8779
rbp_95,0.01,1,5,Sports_and_Outdoors,AP,0.5726
rbp_95,0.1,1,5,Sports_and_Outdoors,NDCG,0.7945
rbp_95,0.01,1,5,Sports_and_Outdoors,RBP_80,0.4974
rbp_95,0.01,1,5,Sports_and_Outdoors,RBP_90,0.3417
rbp_95,0.01,1,5,Sports_and_Outdoors,RBP_95,0.2205
rbp_95,0.1,1,5,Sports_and_Outdoors,RR,0.8779
rr,10,1,5,Sports_and_Outdoors,AP,0.296
rr,10,1,5,Sports_and_Outdoors,NDCG,0.5954
rr,10,1,5,Sports_and_Outdoors,RBP_80,0.2421
rr,10,1,5,Sports_and_Outdoors,RBP_90,0.193
rr,10,1,5,Sports_and_Outdoors,RBP_95,0.1525
rr,10,1,5,Sports_and_Outdoors,RR,0.5966
ap,10,2,1,Sports_and_Outdoors,AP,0.7722
ap,10,2,1,Sports_and_Outdoors,NDCG,0.9007
ap,10,2,1,Sports_and_Outdoors,RBP_80,0.6206
ap,10,2,1,Sports_and_Outdoors,RBP_90,0.4413
ap,10,2,1,Sports_and_Outdoors,RBP_95,0.2772
ap,1,2,1,Sports_and_Outdoors,RR,0.9434
dcg,10,2,1,Sports_and_Outdoors,AP,0.7738
dcg,10,2,1,Sports_and_Outdoors,NDCG,0.9014
dcg,10,2,1,Sports_and_Outdoors,RBP_80,0.6216
dcg,10,2,1,Sports_and_Outdoors,RBP_90,0.4418
dcg,10,2,1,Sports_and_Outdoors,RBP_95,0.2774
dcg,3,2,1,Sports_and_Outdoors,RR,0.9428
rbp_80,0.1,2,1,Sports_and_Outdoors,AP,0.7726
rbp_80,0.1,2,1,Sports_and_Outdoors,NDCG,0.9025
rbp_80,0.1,2,1,Sports_and_Outdoors,RBP_80,0.6214
rbp_80,0.1,2,1,Sports_and_Outdoors,RBP_90,0.4394
rbp_80,0.1,2,1,Sports_and_Outdoors,RBP_95,0.2759
rbp_80,0.1,2,1,Sports_and_Outdoors,RR,0.9494
rbp_90,0.1,2,1,Sports_and_Outdoors,AP,0.7726
rbp_90,0.1,2,1,Sports_and_Outdoors,NDCG,0.9025
rbp_90,0.1,2,1,Sports_and_Outdoors,RBP_80,0.6214
rbp_90,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4396
rbp_90,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2766
rbp_90,0.1,2,1,Sports_and_Outdoors,RR,0.9494
rbp_95,0.1,2,1,Sports_and_Outdoors,AP,0.7726
rbp_95,0.1,2,1,Sports_and_Outdoors,NDCG,0.9025
rbp_95,0.1,2,1,Sports_and_Outdoors,RBP_80,0.6214
rbp_95,0.001,2,1,Sports_and_Outdoors,RBP_90,0.4396
rbp_95,0.001,2,1,Sports_and_Outdoors,RBP_95,0.2766
rbp_95,0.1,2,1,Sports_and_Outdoors,RR,0.9494
rr,10,2,1,Sports_and_Outdoors,AP,0.6209
rr,10,2,1,Sports_and_Outdoors,NDCG,0.8097
rr,10,2,1,Sports_and_Outdoors,RBP_80,0.4997
rr,10,2,1,Sports_and_Outdoors,RBP_90,0.3849
rr,10,2,1,Sports_and_Outdoors,RBP_95,0.2565
rr,10,2,1,Sports_and_Outdoors,RR,0.8281
ap,1,2,2,Sports_and_Outdoors,AP,0.6862
ap,10,2,2,Sports_and_Outdoors,NDCG,0.8593
ap,1,2,2,Sports_and_Outdoors,RBP_80,0.561
ap,3,2,2,Sports_and_Outdoors,RBP_90,0.4003
ap,3,2,2,Sports_and_Outdoors,RBP_95,0.2582
ap,10,2,2,Sports_and_Outdoors,RR,0.9202
dcg,10,2,2,Sports_and_Outdoors,AP,0.6857
dcg,10,2,2,Sports_and_Outdoors,NDCG,0.8584
dcg,10,2,2,Sports_and_Outdoors,RBP_80,0.5599
dcg,10,2,2,Sports_and_Outdoors,RBP_90,0.4004
dcg,10,2,2,Sports_and_Outdoors,RBP_95,0.2584
dcg,10,2,2,Sports_and_Outdoors,RR,0.9169
rbp_80,0.1,2,2,Sports_and_Outdoors,AP,0.6888
rbp_80,0.1,2,2,Sports_and_Outdoors,NDCG,0.8608
rbp_80,0.1,2,2,Sports_and_Outdoors,RBP_80,0.5666
rbp_80,0.1,2,2,Sports_and_Outdoors,RBP_90,0.3986
rbp_80,0.1,2,2,Sports_and_Outdoors,RBP_95,0.2559
rbp_80,0.1,2,2,Sports_and_Outdoors,RR,0.9229
rbp_90,0.1,2,2,Sports_and_Outdoors,AP,0.6883
rbp_90,0.1,2,2,Sports_and_Outdoors,NDCG,0.8605
rbp_90,0.1,2,2,Sports_and_Outdoors,RBP_80,0.5663
rbp_90,0.1,2,2,Sports_and_Outdoors,RBP_90,0.3986
rbp_90,0.1,2,2,Sports_and_Outdoors,RBP_95,0.2559
rbp_90,0.1,2,2,Sports_and_Outdoors,RR,0.9236
rbp_95,0.1,2,2,Sports_and_Outdoors,AP,0.6883
rbp_95,0.1,2,2,Sports_and_Outdoors,NDCG,0.8605
rbp_95,0.1,2,2,Sports_and_Outdoors,RBP_80,0.5663
rbp_95,0.1,2,2,Sports_and_Outdoors,RBP_90,0.3986
rbp_95,0.1,2,2,Sports_and_Outdoors,RBP_95,0.2559
rbp_95,0.1,2,2,Sports_and_Outdoors,RR,0.9236
rr,10,2,2,Sports_and_Outdoors,AP,0.47
rr,10,2,2,Sports_and_Outdoors,NDCG,0.719
rr,10,2,2,Sports_and_Outdoors,RBP_80,0.3775
rr,10,2,2,Sports_and_Outdoors,RBP_90,0.3049
rr,10,2,2,Sports_and_Outdoors,RBP_95,0.2196
rr,10,2,2,Sports_and_Outdoors,RR,0.7321
ap,0.1,2,5,Sports_and_Outdoors,AP,0.5669
ap,0.1,2,5,Sports_and_Outdoors,NDCG,0.7923
ap,0.1,2,5,Sports_and_Outdoors,RBP_80,0.4869
ap,0.1,2,5,Sports_and_Outdoors,RBP_90,0.3387
ap,0.1,2,5,Sports_and_Outdoors,RBP_95,0.222
ap,0.1,2,5,Sports_and_Outdoors,RR,0.8735
dcg,3,2,5,Sports_and_Outdoors,AP,0.5582
dcg,3,2,5,Sports_and_Outdoors,NDCG,0.7862
dcg,3,2,5,Sports_and_Outdoors,RBP_80,0.4775
dcg,3,2,5,Sports_and_Outdoors,RBP_90,0.3345
dcg,3,2,5,Sports_and_Outdoors,RBP_95,0.2209
dcg,10,2,5,Sports_and_Outdoors,RR,0.8678
rbp_80,0.1,2,5,Sports_and_Outdoors,AP,0.5725
rbp_80,0.1,2,5,Sports_and_Outdoors,NDCG,0.7955
rbp_80,0.01,2,5,Sports_and_Outdoors,RBP_80,0.4971
rbp_80,0.01,2,5,Sports_and_Outdoors,RBP_90,0.3408
rbp_80,0.01,2,5,Sports_and_Outdoors,RBP_95,0.2199
rbp_80,0.1,2,5,Sports_and_Outdoors,RR,0.8815
rbp_90,0.1,2,5,Sports_and_Outdoors,AP,0.5725
rbp_90,0.1,2,5,Sports_and_Outdoors,NDCG,0.7955
rbp_90,0.01,2,5,Sports_and_Outdoors,RBP_80,0.4971
rbp_90,0.01,2,5,Sports_and_Outdoors,RBP_90,0.3409
rbp_90,0.01,2,5,Sports_and_Outdoors,RBP_95,0.22
rbp_90,0.1,2,5,Sports_and_Outdoors,RR,0.8815
rbp_95,0.01,2,5,Sports_and_Outdoors,AP,0.5704
rbp_95,0.01,2,5,Sports_and_Outdoors,NDCG,0.793
rbp_95,0.01,2,5,Sports_and_Outdoors,RBP_80,0.4963
rbp_95,0.01,2,5,Sports_and_Outdoors,RBP_90,0.3408
rbp_95,0.01,2,5,Sports_and_Outdoors,RBP_95,0.22
rbp_95,0.01,2,5,Sports_and_Outdoors,RR,0.8744
rr,10,2,5,Sports_and_Outdoors,AP,0.2952
rr,10,2,5,Sports_and_Outdoors,NDCG,0.5944
rr,10,2,5,Sports_and_Outdoors,RBP_80,0.2402
rr,10,2,5,Sports_and_Outdoors,RBP_90,0.1917
rr,10,2,5,Sports_and_Outdoors,RBP_95,0.1521
rr,10,2,5,Sports_and_Outdoors,RR,0.5933
